profile,step,action,correct,response_time,skill,recent_accuracy,confidence,blend_weight,reward,q_before,q_after,p_stat,p_rl,hybrid_policy,reward_components
inconsistent,79,EASY,True,4.02,0.2965,0.4,0.6114,0.5945,1.2928,0.3366,0.5255,"{""EASY"": 0.6951, ""MEDIUM"": 0.257, ""HARD"": 0.0479}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.8565, ""MEDIUM"": 0.1141, ""HARD"": 0.0293}","{""r_acc"": 1.0, ""r_time"": 0.23452704687505613, ""r_prog"": 0.0, ""r_mom"": 0.05827829453479101, ""total"": 1.2928053414098473}"
inconsistent,80,EASY,True,18.42,0.3163,0.6,0.5879,0.578,1.1095,0.5255,0.6429,"{""EASY"": 0.6844, ""MEDIUM"": 0.2638, ""HARD"": 0.0518}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.8475, ""MEDIUM"": 0.1209, ""HARD"": 0.0315}","{""r_acc"": 1.0, ""r_time"": 0.033369105980722284, ""r_prog"": 0.0, ""r_mom"": 0.07615941559557649, ""total"": 1.1095285215762987}"
inconsistent,81,EASY,True,7.57,0.3357,0.8,0.6773,0.5615,1.274,0.2211,0.379,"{""EASY"": 0.6322, ""MEDIUM"": 0.3047, ""HARD"": 0.063}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.82, ""MEDIUM"": 0.143, ""HARD"": 0.037}","{""r_acc"": 1.0, ""r_time"": 0.18697643302739053, ""r_prog"": 0.0, ""r_mom"": 0.0870061661742672, ""total"": 1.2739825992016576}"
inconsistent,82,EASY,True,4.16,0.3548,1.0,0.8686,0.6241,1.3281,0.0,0.1992,"{""EASY"": 0.5288, ""MEDIUM"": 0.4132, ""HARD"": 0.058}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.8021, ""MEDIUM"": 0.1657, ""HARD"": 0.0322}","{""r_acc"": 1.0, ""r_time"": 0.23499963844709998, ""r_prog"": 0.0, ""r_mom"": 0.09311096086675777, ""total"": 1.3281105993138578}"
inconsistent,83,EASY,True,4.88,0.3733,1.0,0.8603,0.758,1.3206,0.0,0.1981,"{""EASY"": 0.5193, ""MEDIUM"": 0.4183, ""HARD"": 0.0624}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.8584, ""MEDIUM"": 0.1139, ""HARD"": 0.0277}","{""r_acc"": 1.0, ""r_time"": 0.2242188351009052, ""r_prog"": 0.0, ""r_mom"": 0.09640275800758169, ""total"": 1.3206215931084868}"
inconsistent,84,EASY,False,2.39,0.3449,0.8,0.6553,0.7522,-0.2498,0.1981,0.1528,"{""EASY"": 0.5102, ""MEDIUM"": 0.423, ""HARD"": 0.0668}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.8535, ""MEDIUM"": 0.1174, ""HARD"": 0.0291}","{""r_acc"": -0.5, ""r_time"": 0.25023851910199074, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.24976148089800926}"
inconsistent,85,MEDIUM,True,10.85,0.377,0.8,0.709,0.6087,1.2623,0.0,0.2126,"{""EASY"": 0.5242, ""MEDIUM"": 0.4157, ""HARD"": 0.0601}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.7935, ""MEDIUM"": 0.1728, ""HARD"": 0.0336}","{""r_acc"": 1.0, ""r_time"": 0.13015388260182845, ""r_prog"": 0.1, ""r_mom"": 0.032151273753163435, ""total"": 1.262305156354992}"
inconsistent,86,EASY,True,16.44,0.395,0.8,0.6738,0.6463,1.1133,0.1722,0.3452,"{""EASY"": 0.4807, ""MEDIUM"": 0.4553, ""HARD"": 0.0641}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.7948, ""MEDIUM"": 0.1718, ""HARD"": 0.0334}","{""r_acc"": 1.0, ""r_time"": 0.05504843054182744, ""r_prog"": 0.0, ""r_mom"": 0.05827829453479101, ""total"": 1.1133267250766186}"
inconsistent,87,HARD,False,10.71,0.3905,0.6,0.6027,0.6217,-0.3621,0.0,-0.0303,"{""EASY"": 0.6361, ""MEDIUM"": 0.2902, ""HARD"": 0.0737}","{""EASY"": 0.0167, ""MEDIUM"": 0.9667, ""HARD"": 0.0167}","{""EASY"": 0.251, ""MEDIUM"": 0.7107, ""HARD"": 0.0382}","{""r_acc"": -0.5, ""r_time"": 0.1378959169403732, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.3621040830596268}"
inconsistent,88,EASY,False,7.23,0.3607,0.4,0.6148,0.5719,-0.305,0.1782,0.1058,"{""EASY"": 0.4434, ""MEDIUM"": 0.2507, ""HARD"": 0.3059}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.7427, ""MEDIUM"": 0.1169, ""HARD"": 0.1405}","{""r_acc"": -0.5, ""r_time"": 0.19502461661058376, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.3049753833894162}"
inconsistent,89,MEDIUM,False,8.1,0.346,0.4,0.6517,0.5804,-0.3186,0.0,-0.0478,"{""EASY"": 0.6522, ""MEDIUM"": 0.2823, ""HARD"": 0.0655}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.8347, ""MEDIUM"": 0.1281, ""HARD"": 0.0372}","{""r_acc"": -0.5, ""r_time"": 0.1813699265288957, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.3186300734711043}"
inconsistent,90,EASY,False,11.2,0.3198,0.2,0.7479,0.6062,-0.3691,-0.0143,-0.0574,"{""EASY"": 0.4948, ""MEDIUM"": 0.4482, ""HARD"": 0.057}","{""EASY"": 0.0167, ""MEDIUM"": 0.0167, ""HARD"": 0.9667}","{""EASY"": 0.205, ""MEDIUM"": 0.1866, ""HARD"": 0.6084}","{""r_acc"": -0.5, ""r_time"": 0.13092774826502013, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.3690722517349799}"
inconsistent,91,EASY,False,12.64,0.2959,0.0,0.9598,0.6736,-0.3905,0.0751,0.0154,"{""EASY"": 0.6723, ""MEDIUM"": 0.2711, ""HARD"": 0.0566}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.8706, ""MEDIUM"": 0.0997, ""HARD"": 0.0297}","{""r_acc"": -0.5, ""r_time"": 0.10953681172677442, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.39046318827322557}"
inconsistent,92,EASY,False,4.99,0.2742,0.0,0.9377,0.8,-0.2709,0.0154,0.0344,"{""EASY"": 0.6847, ""MEDIUM"": 0.2636, ""HARD"": 0.0517}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.9103, ""MEDIUM"": 0.0661, ""HARD"": 0.0237}","{""r_acc"": -0.5, ""r_time"": 0.22908689390076475, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.27091310609923525}"
inconsistent,93,EASY,False,12.95,0.2545,0.0,0.9394,0.8,-0.3965,0.459,0.3181,"{""EASY"": 0.6868, ""MEDIUM"": 0.2643, ""HARD"": 0.049}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.9107, ""MEDIUM"": 0.0662, ""HARD"": 0.0231}","{""r_acc"": -0.5, ""r_time"": 0.10350321029580364, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.39649678970419633}"
inconsistent,94,HARD,False,9.62,0.2532,0.0,0.9437,0.8,-0.3407,-0.0935,-0.1259,"{""EASY"": 0.6983, ""MEDIUM"": 0.2566, ""HARD"": 0.0452}","{""EASY"": 0.0167, ""MEDIUM"": 0.0167, ""HARD"": 0.9667}","{""EASY"": 0.153, ""MEDIUM"": 0.0646, ""HARD"": 0.7824}","{""r_acc"": -0.5, ""r_time"": 0.15932041822006154, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.34067958177993846}"
inconsistent,95,EASY,False,14.35,0.2355,0.0,0.9389,0.8,-0.4162,0.0344,-0.0477,"{""EASY"": 0.5061, ""MEDIUM"": 0.2077, ""HARD"": 0.2863}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.8745, ""MEDIUM"": 0.0549, ""HARD"": 0.0706}","{""r_acc"": -0.5, ""r_time"": 0.0837667495011417, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.4162332504988583}"
inconsistent,96,MEDIUM,False,9.53,0.2291,0.0,0.9369,0.8,-0.339,-0.1075,-0.1487,"{""EASY"": 0.7179, ""MEDIUM"": 0.2417, ""HARD"": 0.0404}","{""EASY"": 0.0167, ""MEDIUM"": 0.9667, ""HARD"": 0.0167}","{""EASY"": 0.1569, ""MEDIUM"": 0.8217, ""HARD"": 0.0214}","{""r_acc"": -0.5, ""r_time"": 0.16097364407584216, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.33902635592415786}"
inconsistent,97,EASY,False,12.06,0.2137,0.0,0.9678,0.8,-0.3835,-0.0477,-0.1045,"{""EASY"": 0.55, ""MEDIUM"": 0.4153, ""HARD"": 0.0347}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.8833, ""MEDIUM"": 0.0964, ""HARD"": 0.0203}","{""r_acc"": -0.5, ""r_time"": 0.11647403537791162, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.3835259646220884}"
inconsistent,98,HARD,False,15.19,0.2129,0.0,0.9615,0.8,-0.4284,-0.096,-0.1607,"{""EASY"": 0.7307, ""MEDIUM"": 0.2326, ""HARD"": 0.0367}","{""EASY"": 0.0167, ""MEDIUM"": 0.0167, ""HARD"": 0.9667}","{""EASY"": 0.1595, ""MEDIUM"": 0.0599, ""HARD"": 0.7807}","{""r_acc"": -0.5, ""r_time"": 0.07156323695461045, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.4284367630453896}"
inconsistent,99,EASY,False,9.45,0.1991,0.0,0.9608,0.8,-0.3379,-0.1097,-0.144,"{""EASY"": 0.5264, ""MEDIUM"": 0.1919, ""HARD"": 0.2816}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.8786, ""MEDIUM"": 0.0517, ""HARD"": 0.0697}","{""r_acc"": -0.5, ""r_time"": 0.16213616848564386, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.33786383151435617}"
